group,distribution,library,p50_ns,p90_ns,p95_ns,p99_ns,p99.9_ns,mean_ns,std_dev_ns,ci_lower_ns,ci_upper_ns,iqr_ns,cv,min_ns,max_ns
stream_decode,tiny_0_247,varu64,7286.2,9934.2,10034.5,11941.9,12375.4,8069.3,1275.8,7896.6,8249.3,2628.0,0.1581,7105.3,12388.9
stream_decode,tiny_0_247,vu64,15625.4,15936.8,16083.8,16670.5,16886.6,15687.1,216.0,15658.8,15718.4,154.3,0.0138,15419.9,16911.7
stream_decode,small_248_65535,bijou64,14588.9,15872.8,17256.9,17818.9,18052.1,14891.5,817.5,14784.1,15008.7,228.7,0.0549,14352.2,18052.3
stream_decode,small_248_65535,leb128,11470.5,12458.6,12871.5,13661.4,13936.3,11665.1,550.5,11592.7,11743.7,316.6,0.0472,10934.9,13960.7
stream_decode,small_248_65535,varu64,11746.8,13013.9,14323.0,14517.6,14886.4,12061.8,773.8,11958.6,12172.3,463.5,0.0642,11482.3,14905.6
stream_decode,small_248_65535,vu64,18563.9,20461.4,21025.7,22422.8,24457.5,18989.8,981.1,18861.1,19130.6,477.1,0.0517,18280.1,24809.4
stream_decode,medium_64k_4G,bijou64,14611.0,17234.3,17688.8,18431.1,19399.5,15104.0,1100.2,14956.1,15260.5,325.1,0.0728,14366.6,19546.6
stream_decode,medium_64k_4G,leb128,12387.3,13717.6,15229.9,16452.6,17828.5,12676.3,991.1,12545.7,12820.1,428.7,0.0782,11704.8,18085.6
stream_decode,medium_64k_4G,varu64,17185.3,18006.6,19520.9,22513.3,27129.0,17516.4,1263.3,17357.4,17705.7,253.7,0.0721,16829.3,27675.2
stream_decode,medium_64k_4G,vu64,20378.2,21022.3,21769.9,24226.6,26433.4,20601.2,801.6,20500.9,20721.1,176.5,0.0389,19644.8,26605.0
stream_decode,large_above_4G,bijou64,10000.4,10697.6,11400.5,12869.9,13631.8,10199.9,578.5,10125.1,10284.7,221.6,0.0567,9829.1,13754.6
stream_decode,large_above_4G,leb128,30353.7,31655.6,35110.1,40530.8,49397.9,30876.0,2257.5,30593.8,31217.2,615.2,0.0731,29337.8,51274.4
